Episode,Rewards
219,-101.37650036731692
220,-101.50379714119464
221,-101.40830153667704
222,-107.52839834501897
223,-107.23238222859854
224,-106.09636918142795
225,-99.06340468844138
226,-114.06486788806637
227,55.50922089650492
228,93.15975778786245
229,-7.8467525799686655
230,-89.01051911274821
231,-101.83353304904381
232,-126.32437748425428
233,-117.13738874905161
234,-111.38997309507828
235,-117.62785096126021
236,-31.489011867542892
237,53.64973632391024
238,-59.8473800534431
239,173.11053814186036
240,115.47412657799231
241,38.20348084052873
242,-79.11506444982632
243,-102.2200968573276
244,160.3023267594747
245,170.39153457678833
246,17.657981517366732
247,-26.777202192862262
248,-101.32143431272507
249,-126.11056097526934
250,-43.320273552255244
251,-80.86592179220979
252,41.671513499182105
253,43.792203057477614
254,11.044077264953174
255,-135.15488722027703
256,-101.0617793557171
257,152.1759669812752
258,187.99798308174672
259,-105.44978021286792
260,114.67344647502006
261,185.89316202550623
262,-101.79159669400161
263,-73.14601336031464
264,136.57341752939718
265,71.43155872116824
266,71.10088359600613
267,134.53951487232484
268,185.98623032805452
269,222.18331083137596
270,34.59592694676996
271,184.0564898745364
272,-11.873030364638986
273,182.82404785176485
274,48.072801050861
275,213.46398241364327
276,253.07452272585053
277,-41.90426946068092
278,199.62129542713922
279,247.70432785221388
280,264.9723363916118
281,220.35776948646708
282,233.16632015839215
283,237.60438812810992
284,184.80636655854948
285,221.4729365394919
286,47.89760864354206
287,209.7173476928262
288,233.3791683392403
289,170.27262236767132
290,244.02044832803614
291,254.64346430353189
292,227.66919635020548
293,251.4059002872058
294,259.0997981717717
295,242.23196553341612
296,257.9327659352974
297,255.79612056178948
298,255.0714701222246
299,251.51122017624544
300,-91.25766739818259
301,258.5458138460364
302,256.41672819535785
303,264.67908122649544
304,261.0916429282587
305,259.4699670339892
306,263.3830903870093
307,238.41182730060237
308,274.1597311904686
309,266.37638640030383
310,257.87980944995627
311,273.6816286992351
312,258.6586200568801
313,259.1600789156574
314,257.3234122914486
315,269.74292399262345
316,262.54746420670676
317,262.97684039539
318,198.07889937706304
319,260.5704871037381
320,270.9791641812163
321,273.0255834176395
322,267.42059111899925
323,266.3677100989022
324,273.1274177630248
325,273.48386072074766
326,278.67900958806365
327,270.4266125038792
328,275.7618696533975
329,268.1415953555576
330,278.9972192762854
331,269.725910299486
332,280.06021293130294
333,230.1630731633985
334,232.76038125884995
335,264.8923145203359
336,274.755588270482
337,265.21332491754845
338,282.5157260313858
339,276.8877779753456
340,281.1635780618727
341,276.9523787630409
342,277.63207155949823
343,279.23126072366574
344,282.9425839258238
345,278.26534114296817
346,274.75436221646
347,279.8771753454494
348,275.67949582745376
349,274.9076929308105
350,285.096210779228
351,270.45025255832394
352,279.98708812003866
353,276.4958095726893
354,279.28564483584853
355,259.77394507975714
356,275.7894523229789
357,277.47176149724083
358,280.67555909863466
359,272.5500062747517
360,274.2707780680395
361,276.5788240421473
362,280.5964252141403
363,268.9467324721309
364,270.8532861977813
365,265.9763685580135
366,276.8118446307567
367,276.3891133326044
368,278.579182536871
369,279.056649938044
370,277.9854241599233
371,282.7829309764172
372,272.67854122135594
373,273.9182748326984
374,280.8130643203443
375,275.9478705514547
376,279.3076259461821
377,277.45210826519804
378,282.10651869296004
379,276.32565865250666
380,276.22080380960847
381,277.1729666973017
382,275.942478228326
383,273.9630054678831
384,274.21059808753887
385,278.28974912729973
386,275.86822804703075
387,280.3016638523531
388,277.53401485980504
389,282.46806736313647
390,280.3589157912555
391,277.50450389086393
392,276.88611443715894
393,284.0588474043065
394,280.19829500358674
395,280.1963970698048
396,277.719912720436
397,284.68302232226483
398,282.6179182066298
399,286.72652817893555
400,283.12763219565505
401,285.4973936488032
402,284.3505911365293
403,284.50149419783065
404,279.06435734911986
405,285.0182006469619
406,288.2545090299849
407,286.2577221691275
408,282.71859984201836
409,282.9994480408906
410,283.43147978159436
411,283.8908583821823
412,284.7759794992722
413,287.109464383717
414,285.2241566692873
415,287.3461118403359
416,284.9156458175786
417,287.77099676072214
418,285.3225460536603
419,283.93382997694397
420,282.16355664846026
421,286.44792789158794
422,282.22977899967555
423,283.733301341113
424,290.8523553452418
425,289.84845728072673
426,287.7101091246113
427,289.9581633531453
428,291.89346701790174
429,288.30075597286395
430,285.69784447188255
431,284.96412981465113
432,287.2107030196527
433,287.59439512859996
434,285.75717175699515
435,281.99842432751666
436,283.3331575783589
